Time,A,C,DA,DR,D_A,D_R,MA,MR,R
4.98215,1292,1121,0,0,1,1,51,71,0
4.98217,1292,1121,0,0,1,1,50,71,0
4.98219,1292,1121,0,0,1,1,50,71,1
4.98244,1291,1121,0,0,1,1,50,71,1
4.98245,1291,1121,0,0,1,1,51,71,1
4.98251,1292,1121,0,0,1,1,51,71,1
4.98253,1292,1120,0,0,1,1,51,71,2
4.98256,1291,1121,0,0,1,1,51,71,1
4.98261,1292,1121,0,0,1,1,51,71,1
4.98281,1291,1122,0,0,1,1,51,71,0
4.98311,1290,1122,0,0,1,1,51,71,0
4.98378,1290,1121,0,0,1,1,51,71,1
4.9839,1289,1122,0,0,1,1,51,71,0
4.98399,1289,1122,0,0,1,1,51,71,1
4.98417,1288,1122,0,0,1,1,51,71,1
4.98418,1288,1121,0,0,1,1,51,71,2
4.9842,1287,1122,0,0,1,1,51,71,1
4.98426,1287,1121,0,0,1,1,51,71,2
4.98451,1287,1121,0,0,1,1,52,71,2
4.98452,1286,1122,0,0,1,1,52,71,1
4.98472,1287,1122,0,0,1,1,52,71,1
4.98502,1287,1122,0,0,1,1,51,71,1
4.9853,1287,1122,0,0,1,1,50,71,1
4.9853,1286,1123,0,0,1,1,50,71,0
4.98538,1285,1123,0,0,1,1,50,71,0
4.98548,1285,1122,0,0,1,1,50,71,1
4.98549,1284,1123,0,0,1,1,50,71,0
4.98559,1284,1123,0,0,1,1,51,71,0
4.98561,1285,1123,0,0,1,1,51,71,0
4.98573,1285,1122,0,0,1,1,51,71,1
4.9858,1285,1122,0,0,1,1,51,71,2
4.98582,1284,1123,0,0,1,1,51,71,1
4.98587,1284,1123,0,0,1,1,50,71,1
4.98588,1283,1123,0,0,1,1,50,71,1
4.9859,1283,1123,0,0,1,1,49,71,1
4.98625,1282,1123,0,0,1,1,49,71,1
4.98632,1281,1124,0,0,1,1,49,71,0
4.98646,1282,1124,0,0,1,1,49,71,0
4.98654,1281,1124,0,0,1,1,49,71,0
4.98663,1281,1123,0,0,1,1,49,71,1
4.98664,1280,1124,0,0,1,1,49,71,0
4.98675,1281,1124,0,0,1,1,49,71,0
4.98675,1282,1124,0,0,1,1,49,71,0
4.98678,1283,1124,0,0,1,1,49,71,0
4.98696,1282,1124,0,0,1,1,49,71,0
4.98703,1283,1124,0,0,1,1,49,71,0
4.98704,1283,1124,0,0,1,1,48,71,0
4.98715,1283,1123,0,0,1,1,48,71,1
4.98723,1283,1122,0,0,1,1,48,71,2
4.98737,1283,1121,0,0,1,1,48,71,3
4.98738,1282,1122,0,0,1,1,48,71,2
4.98745,1282,1122,0,0,1,1,49,71,2
4.9875,1281,1122,0,0,1,1,49,71,2
4.98755,1282,1122,0,0,1,1,49,71,2
4.98768,1283,1122,0,0,1,1,49,71,2
4.98781,1282,1122,0,0,1,1,49,71,2
4.98788,1283,1122,0,0,1,1,49,71,2
4.98807,1282,1123,0,0,1,1,49,71,1
4.98818,1282,1123,0,0,1,1,49,71,2
4.9882,1281,1124,0,0,1,1,49,71,1
4.98831,1282,1124,0,0,1,1,49,71,1
4.98853,1281,1125,0,0,1,1,49,71,0
4.98876,1282,1125,0,0,1,1,49,71,0
4.98883,1283,1125,0,0,1,1,49,71,0
4.98893,1283,1125,0,0,1,1,48,71,0
4.98895,1284,1125,0,0,1,1,48,71,0
4.98897,1284,1125,0,0,1,1,48,71,1
4.989,1283,1126,0,0,1,1,48,71,0
4.98923,1284,1126,0,0,1,1,48,71,0
4.98925,1285,1126,0,0,1,1,48,71,0
4.98941,1284,1126,0,0,1,1,48,71,0
4.98982,1285,1126,0,0,1,1,48,71,0
4.98987,1284,1126,0,0,1,1,48,71,0
4.99002,1283,1126,0,0,1,1,48,71,0
4.99003,1284,1126,0,0,1,1,48,71,0
4.9902,1283,1126,0,0,1,1,48,71,0
4.99022,1282,1126,0,0,1,1,48,71,0
4.9904,1281,1126,0,0,1,1,48,71,0
4.99041,1282,1126,0,0,1,1,48,71,0
4.99045,1282,1126,0,0,1,1,48,72,0
4.99073,1283,1126,0,0,1,1,48,72,0
4.99111,1282,1126,0,0,1,1,48,72,0
4.99132,1282,1125,0,0,1,1,48,72,1
4.99134,1281,1125,0,0,1,1,48,72,1
4.99143,1282,1125,0,0,1,1,48,72,1
4.9915,1283,1125,0,0,1,1,48,72,1
4.99156,1283,1124,0,0,1,1,48,72,2
4.99157,1282,1125,0,0,1,1,48,72,1
4.99163,1281,1126,0,0,1,1,48,72,0
4.99168,1281,1125,0,0,1,1,48,72,1
4.99172,1280,1125,0,0,1,1,48,72,1
4.99183,1279,1126,0,0,1,1,48,72,0
4.99225,1279,1125,0,0,1,1,48,72,1
4.99241,1280,1125,0,0,1,1,48,72,1
4.99252,1280,1125,0,0,1,1,48,72,2
4.99254,1279,1126,0,0,1,1,48,72,1
4.99257,1278,1127,0,0,1,1,48,72,0
4.99267,1277,1127,0,0,1,1,48,72,0
4.99267,1277,1127,0,0,1,1,49,72,0
4.99278,1277,1127,0,0,1,1,50,72,0
4.99301,1277,1127,0,0,1,1,51,72,0
4.99326,1276,1127,0,0,1,1,51,72,0
4.99354,1275,1127,0,0,1,1,51,72,0
4.99386,1275,1127,0,0,1,1,51,72,1
4.99404,1274,1128,0,0,1,1,51,72,0
4.99417,1273,1128,0,0,1,1,51,72,0
4.99421,1273,1127,0,0,1,1,51,72,1
4.99423,1272,1128,0,0,1,1,51,72,0
4.99473,1273,1128,0,0,1,1,51,72,0
4.99491,1273,1128,0,0,1,1,52,72,0
4.99491,1274,1128,0,0,1,1,52,72,0
4.99527,1275,1128,0,0,1,1,52,72,0
4.99545,1275,1128,0,0,1,1,51,72,0
4.99558,1275,1128,0,0,1,1,51,71,0
4.99559,1275,1127,0,0,1,1,51,71,1
4.99562,1274,1128,0,0,1,1,51,71,0
4.99583,1275,1128,0,0,1,1,51,71,0
4.99584,1274,1128,0,0,1,1,51,71,0
4.99598,1274,1128,0,0,1,1,51,71,1
4.99612,1273,1129,0,0,1,1,51,71,0
4.99625,1273,1128,0,0,1,1,51,71,1
4.99631,1272,1129,0,0,1,1,51,71,0
4.99646,1271,1129,0,0,1,1,51,71,0
4.99655,1271,1129,0,0,1,1,50,71,0
4.9966,1271,1129,0,0,1,1,50,72,0
4.99679,1271,1129,0,0,1,1,49,72,0
4.99716,1272,1129,0,0,1,1,49,72,0
4.99738,1273,1129,0,0,1,1,49,72,0
4.99786,1274,1129,0,0,1,1,49,72,0
4.99787,1273,1129,0,0,1,1,49,72,0
4.99841,1273,1128,0,0,1,1,49,72,1
4.99842,1272,1129,0,0,1,1,49,72,0
4.99843,1273,1129,0,0,1,1,49,72,0
4.99874,1273,1128,0,0,1,1,49,72,1
4.99877,1272,1129,0,0,1,1,49,72,0
4.99901,1272,1129,0,0,1,1,48,72,0
4.99914,1272,1129,0,0,1,1,49,72,0
4.99921,1272,1128,0,0,1,1,49,72,1
4.99943,1273,1128,0,0,1,1,49,72,1
4.99965,1273,1127,0,0,1,1,49,72,2
4.99968,1272,1128,0,0,1,1,49,72,1
5.00002,1272,1128,0,0,1,1,50,72,1
5.00011,1272,1127,0,0,1,1,50,72,2
5.00012,1271,1128,0,0,1,1,50,72,1
5.00026,1270,1128,0,0,1,1,50,72,1
5.0007,1270,1128,0,0,1,1,50,72,2
5.0008,1269,1129,0,0,1,1,50,72,1
5.00088,1269,1129,0,0,1,1,51,72,1
5.00105,1269,1129,0,0,1,1,51,71,1
5.00221,1270,1129,0,0,1,1,51,71,1
5.00249,1270,1129,0,0,1,1,50,71,1
5.00249,1270,1129,0,0,1,1,49,71,1
5.00252,1270,1129,0,0,1,1,48,71,1
5.00264,1269,1129,0,0,1,1,48,71,1
5.00268,1270,1129,0,0,1,1,48,71,1
5.00274,1271,1129,0,0,1,1,48,71,1
5.00292,1270,1130,0,0,1,1,48,71,0
5.00296,1271,1130,0,0,1,1,48,71,0
5.003,1272,1130,0,0,1,1,48,71,0
5.00332,1272,1129,0,0,1,1,48,71,1
5.00334,1273,1129,0,0,1,1,48,71,1
5.00337,1274,1129,0,0,1,1,48,71,1
5.00337,1273,1129,0,0,1,1,48,71,1
5.00343,1273,1128,0,0,1,1,48,71,2
5.00343,1272,1129,0,0,1,1,48,71,1
5.00387,1272,1129,0,0,1,1,49,71,1
5.00395,1273,1129,0,0,1,1,49,71,1
5.004,1272,1129,0,0,1,1,49,71,1
5.00411,1273,1129,0,0,1,1,49,71,1
5.00415,1272,1130,0,0,1,1,49,71,0
5.00418,1271,1130,0,0,1,1,49,71,0
5.00455,1272,1130,0,0,1,1,49,71,0
5.00466,1271,1130,0,0,1,1,49,71,0
5.00469,1270,1130,0,0,1,1,49,71,0
5.0049,1271,1130,0,0,1,1,49,71,0
5.00493,1271,1130,0,0,1,1,49,71,1
5.00495,1272,1130,0,0,1,1,49,71,1
5.00498,1271,1131,0,0,1,1,49,71,0
5.00516,1271,1130,0,0,1,1,49,71,1
5.00544,1271,1130,0,0,1,1,49,70,1
5.00549,1271,1129,0,0,1,1,49,70,2
5.00558,1270,1130,0,0,1,1,49,70,1
5.0059,1270,1129,0,0,1,1,49,70,2
5.00628,1270,1128,0,0,1,1,49,70,3
5.00633,1269,1129,0,0,1,1,49,70,2
5.00634,1268,1130,0,0,1,1,49,70,1
5.00641,1267,1131,0,0,1,1,49,70,0
5.00651,1266,1131,0,0,1,1,49,70,0
5.00656,1267,1131,0,1,1,0,49,70,0
5.00665,1266,1131,0,0,1,1,49,70,0
5.00668,1267,1131,0,0,1,1,49,70,0
5.00694,1267,1131,0,0,1,1,50,70,0
5.00714,1267,1131,0,0,1,1,49,70,0
5.00723,1266,1131,0,0,1,1,49,70,0
5.00743,1267,1131,0,0,1,1,49,70,0
5.0078,1268,1131,0,0,1,1,49,70,0
5.00783,1268,1131,0,0,1,1,50,70,0
5.00805,1268,1130,0,0,1,1,50,70,1
5.00808,1269,1130,0,0,1,1,50,70,1
5.00811,1269,1129,0,0,1,1,50,70,2
5.00817,1268,1129,0,0,1,1,50,70,2
5.00823,1267,1130,0,0,1,1,50,70,1
5.0083,1266,1130,0,0,1,1,50,70,1
5.00838,1265,1131,0,0,1,1,50,70,0
5.0086,1265,1130,0,0,1,1,50,70,1
5.00894,1264,1131,0,0,1,1,50,70,0
5.00909,1263,1131,0,0,1,1,50,70,0
5.00912,1264,1131,0,0,1,1,50,70,0
5.00914,1264,1130,0,0,1,1,50,70,1
5.00915,1265,1130,0,0,1,1,50,70,1
5.00923,1264,1131,0,0,1,1,50,70,0
5.00955,1264,1131,0,0,1,1,51,70,0
5.00971,1265,1131,0,0,1,1,51,70,0
5.01001,1265,1130,0,0,1,1,51,70,1
5.01001,1266,1130,0,0,1,1,51,70,1
5.0101,1267,1130,0,0,1,1,51,70,1
5.01016,1268,1130,0,0,1,1,51,70,1
5.01016,1269,1130,0,0,1,1,51,70,1
5.01018,1270,1130,0,0,1,1,51,70,1
5.01021,1270,1130,0,0,1,1,50,70,1
5.01052,1271,1130,0,0,1,1,50,70,1
5.01058,1272,1130,0,0,1,1,50,70,1
5.01081,1273,1130,0,0,1,1,50,70,1
5.01085,1272,1130,0,0,1,1,50,70,1
5.01104,1271,1131,0,0,1,1,50,70,0
5.01107,1272,1131,0,0,1,1,50,70,0
5.0111,1272,1131,0,0,1,1,51,70,0
5.0112,1273,1131,0,0,1,1,51,70,0
5.01132,1272,1131,0,0,1,1,51,70,0
5.01143,1271,1131,0,0,1,1,51,70,0
5.01155,1270,1131,0,0,1,1,51,70,0
5.01169,1271,1131,0,0,1,1,51,70,0
5.01177,1272,1131,0,0,1,1,51,70,0
5.0121,1272,1130,0,0,1,1,51,70,1
5.01213,1273,1130,0,0,1,1,51,70,1
5.01242,1272,1130,0,0,1,1,51,70,1
5.01296,1271,1130,0,0,1,1,51,70,1
5.01326,1270,1131,0,0,1,1,51,70,0
5.01341,1269,1131,0,0,1,1,51,70,0
5.01357,1268,1131,0,0,1,1,51,70,0
5.01365,1269,1131,0,0,1,1,51,70,0
5.01379,1270,1131,0,0,1,1,51,70,0
5.0139,1271,1131,0,0,1,1,51,70,0
5.0139,1271,1131,0,0,1,1,52,70,0
5.01391,1270,1131,0,0,1,1,52,70,0
5.0141,1271,1131,0,0,1,1,52,70,0
5.0142,1271,1131,0,0,1,1,52,69,0
5.01431,1272,1131,0,0,1,1,52,69,0
5.01435,1272,1131,0,0,1,1,52,69,1
5.01442,1271,1131,0,0,1,1,52,69,1
5.01455,1270,1131,0,0,1,1,52,69,1
5.01458,1269,1132,0,0,1,1,52,69,0
5.0146,1270,1132,0,0,1,1,52,69,0
5.01473,1270,1132,0,0,1,1,51,69,0
5.01487,1271,1132,0,0,1,1,51,69,0
5.0149,1271,1132,0,0,1,1,51,69,1
5.01499,1270,1133,0,0,1,1,51,69,0
5.01503,1271,1133,0,0,1,1,51,69,0
5.01524,1271,1132,0,0,1,1,51,69,1
5.01528,1272,1132,0,0,1,1,51,69,1
5.01536,1272,1132,0,0,1,1,52,69,1
5.01542,1272,1132,0,0,1,1,51,69,1
5.01554,1273,1132,0,0,1,1,51,69,1
5.01557,1272,1133,0,0,1,1,51,69,0
5.01571,1271,1133,0,0,1,1,51,69,0
5.01585,1272,1133,0,0,1,1,51,69,0
5.01587,1272,1133,0,0,1,1,51,69,1
5.01588,1271,1134,0,0,1,1,51,69,0
5.01612,1271,1133,0,0,1,1,51,69,1
5.01631,1272,1133,0,0,1,1,51,69,1
5.01633,1272,1133,0,0,1,1,51,69,2
5.01636,1271,1134,0,0,1,1,51,69,1
5.01637,1270,1135,0,0,1,1,51,69,0
5.01648,1270,1135,0,0,1,1,50,69,0
5.01658,1271,1135,0,0,1,1,50,69,0
5.01665,1271,1134,0,0,1,1,50,69,1
5.01674,1271,1133,0,0,1,1,50,69,2
5.01683,1272,1133,0,0,1,1,50,69,2
5.01692,1271,1134,0,0,1,1,50,69,1
5.01693,1271,1133,0,0,1,1,50,69,2
5.01702,1271,1132,0,0,1,1,50,69,3
5.01703,1270,1133,0,0,1,1,50,69,2
5.01704,1269,1133,0,0,1,1,50,69,2
5.01704,1270,1133,0,0,1,1,50,69,2
5.01708,1269,1134,0,0,1,1,50,69,1
5.01719,1270,1134,0,0,1,1,50,69,1
5.01722,1269,1135,0,0,1,1,50,69,0
5.01739,1268,1135,0,0,1,1,50,69,0
5.01743,1269,1135,0,0,1,1,50,69,0
5.01745,1268,1135,0,0,1,1,50,69,0
5.01784,1269,1135,0,0,1,1,50,69,0
5.01785,1269,1134,0,0,1,1,50,69,1
5.01811,1268,1135,0,0,1,1,50,69,0
5.01834,1267,1135,0,0,1,1,50,69,0
5.01836,1267,1134,0,0,1,1,50,69,1
5.0186,1268,1134,0,0,1,1,50,69,1
5.01867,1269,1134,0,0,1,1,50,69,1
5.0187,1269,1134,0,0,1,1,51,69,1
5.01887,1268,1134,0,0,1,1,51,69,1
5.01924,1269,1134,0,0,1,1,51,69,1
5.01934,1268,1135,0,0,1,1,51,69,0
5.01936,1268,1135,0,0,1,1,50,69,0
5.0195,1268,1134,0,0,1,1,50,69,1
5.01952,1268,1134,0,0,1,1,49,69,1
5.01952,1267,1135,0,0,1,1,49,69,0
5.01969,1267,1134,0,0,1,1,49,69,1
5.01981,1267,1134,0,0,1,1,49,69,2
5.01997,1266,1135,0,0,1,1,49,69,1
5.02004,1265,1136,0,0,1,1,49,69,0
5.02035,1264,1136,0,0,1,1,49,69,0
5.02037,1263,1136,0,0,1,1,49,69,0
5.02054,1262,1136,0,0,1,1,49,69,0
5.02079,1262,1136,0,0,1,1,50,69,0
5.02111,1261,1136,0,0,1,1,50,69,0
5.02113,1262,1136,0,0,1,1,50,69,0
5.02144,1263,1136,0,0,1,1,50,69,0
5.02156,1262,1136,0,0,1,1,50,69,0
5.02181,1263,1136,0,0,1,1,50,69,0
5.0219,1263,1136,0,0,1,1,49,69,0
5.02206,1262,1136,0,0,1,1,49,69,0
5.02253,1263,1136,0,0,1,1,49,69,0
5.02277,1263,1136,0,0,1,1,48,69,0
5.0229,1263,1135,0,0,1,1,48,69,1
5.02291,1262,1136,0,0,1,1,48,69,0
5.02297,1261,1136,0,0,1,1,48,69,0
5.02303,1262,1136,0,0,1,1,48,69,0
5.02311,1261,1136,0,0,1,1,48,69,0
5.02325,1261,1136,0,0,1,1,48,69,1
5.02338,1262,1136,0,0,1,1,48,69,1
5.02356,1261,1137,0,0,1,1,48,69,0
5.0238,1262,1137,0,0,1,1,48,69,0
5.02393,1263,1137,0,0,1,1,48,69,0
5.02422,1263,1137,0,0,1,1,47,69,0
5.02444,1264,1137,0,0,1,1,47,69,0
5.0245,1265,1137,0,0,1,1,47,69,0
5.02478,1266,1137,0,0,1,1,47,69,0
5.02479,1266,1136,0,0,1,1,47,69,1
5.02483,1266,1136,0,0,1,1,47,69,2
5.02486,1265,1137,0,0,1,1,47,69,1
5.02488,1266,1137,0,0,1,1,47,69,1
5.02497,1265,1138,0,0,1,1,47,69,0
5.02504,1265,1137,0,0,1,1,47,69,1
5.02516,1266,1137,0,0,1,1,47,69,1
5.02523,1266,1136,0,0,1,1,47,69,2
5.02524,1265,1137,0,0,1,1,47,69,1
5.02525,1265,1136,0,0,1,1,47,69,2
5.02529,1266,1136,0,0,1,1,47,69,2
5.02531,1265,1137,0,0,1,1,47,69,1
5.0254,1265,1136,0,0,1,1,47,69,2
5.02541,1265,1135,0,0,1,1,47,69,3
5.02544,1265,1135,0,0,1,1,46,69,3
5.02548,1264,1136,0,0,1,1,46,69,2
5.0255,1264,1136,0,0,1,1,47,69,2
5.02552,1263,1137,0,0,1,1,47,69,1
5.02557,1262,1137,0,0,1,1,47,69,1
5.02572,1262,1137,0,0,1,1,48,69,1
5.02577,1263,1137,0,0,1,1,48,69,1
5.02582,1264,1137,0,0,1,1,48,69,1
5.02621,1265,1137,0,0,1,1,48,69,1
5.02622,1266,1137,0,0,1,1,48,69,1
5.02632,1267,1137,0,0,1,1,48,69,1
5.02651,1267,1137,0,0,1,1,48,69,2
5.02677,1266,1138,0,0,1,1,48,69,1
5.02686,1266,1138,0,0,1,1,49,69,1
5.02689,1267,1138,0,0,1,1,49,69,1
5.02696,1268,1138,0,1,1,0,49,69,1
5.02707,1267,1138,0,1,1,0,49,69,1
5.02707,1266,1139,0,1,1,0,49,69,0
5.02716,1267,1139,0,1,1,0,49,69,0
5.02728,1267,1139,0,1,1,0,49,69,1
5.0274,1266,1140,0,1,1,0,49,69,0
5.02757,1266,1139,0,1,1,0,49,69,1
5.02758,1266,1138,0,1,1,0,49,69,2
5.02762,1267,1138,0,1,1,0,49,69,2
5.02766,1266,1139,0,1,1,0,49,69,1
5.02766,1266,1139,0,1,1,0,49,69,2
5.02786,1265,1140,0,1,1,0,49,69,1
5.02791,1264,1141,0,1,1,0,49,69,0
5.02801,1264,1140,0,1,1,0,49,69,1
5.02802,1265,1140,0,1,1,0,49,69,1
5.0282,1266,1140,0,1,1,0,49,69,1
5.02837,1265,1140,0,0,1,1,49,69,1
5.02843,1265,1140,0,0,1,1,49,68,1
5.02898,1265,1140,0,0,1,1,50,68,1
5.02921,1265,1139,0,0,1,1,50,68,2
5.02938,1264,1139,0,0,1,1,50,68,2
5.02944,1263,1140,0,0,1,1,50,68,1
5.02947,1264,1140,0,0,1,1,50,68,1
5.02949,1263,1141,0,0,1,1,50,68,0
5.02991,1263,1141,0,0,1,1,50,68,1
5.02991,1264,1141,0,0,1,1,50,68,1
5.03007,1265,1141,0,0,1,1,50,68,1
5.03028,1264,1142,0,0,1,1,50,68,0
5.03036,1264,1142,0,0,1,1,51,68,0
5.03063,1264,1141,0,0,1,1,51,68,1
5.03072,1265,1141,0,0,1,1,51,68,1
5.0313,1266,1141,0,0,1,1,51,68,1
5.03156,1266,1140,0,0,1,1,51,68,2
5.03158,1265,1141,0,0,1,1,51,68,1
5.03161,1265,1140,0,0,1,1,51,68,2
5.03163,1266,1140,0,0,1,1,51,68,2
5.03165,1265,1141,0,0,1,1,51,68,1
5.03181,1265,1141,0,0,1,1,52,68,1
5.03185,1265,1140,0,0,1,1,52,68,2
5.03189,1264,1140,0,0,1,1,52,68,2
5.03202,1263,1141,0,0,1,1,52,68,1
5.03203,1264,1141,0,0,1,1,52,68,1
5.03213,1265,1141,0,0,1,1,52,68,1
5.03224,1264,1142,0,0,1,1,52,68,0
5.0323,1263,1142,0,0,1,1,52,68,0
5.03253,1263,1141,0,0,1,1,52,68,1
5.03255,1264,1141,0,0,1,1,52,68,1
5.03257,1265,1141,0,0,1,1,52,68,1
5.03284,1264,1142,0,0,1,1,52,68,0
5.03296,1265,1142,0,0,1,1,52,68,0
5.03303,1265,1142,0,0,1,1,52,69,0
5.03329,1266,1142,0,0,1,1,52,69,0
5.03348,1267,1142,0,0,1,1,52,69,0
5.03407,1268,1142,0,0,1,1,52,69,0
5.03419,1267,1142,0,0,1,1,52,69,0
5.0344,1266,1142,0,0,1,1,52,69,0
5.03452,1266,1142,0,0,1,1,53,69,0
5.03459,1266,1142,0,0,1,1,53,70,0
5.0346,1267,1142,0,0,1,1,53,70,0
5.03466,1268,1142,0,0,1,1,53,70,0
5.03485,1269,1142,0,0,1,1,53,70,0
5.03519,1270,1142,0,0,1,1,53,70,0
5.03524,1270,1142,0,0,1,1,52,70,0
5.03552,1271,1142,0,0,1,1,52,70,0
5.03562,1270,1142,0,0,1,1,52,70,0
5.03572,1270,1141,0,0,1,1,52,70,1
5.03574,1271,1141,0,0,1,1,52,70,1
5.0359,1271,1141,0,0,1,1,51,70,1
5.0359,1272,1141,0,0,1,1,51,70,1
5.0363,1272,1141,0,0,1,1,50,70,1
5.03663,1273,1141,0,0,1,1,50,70,1
5.0367,1274,1141,0,0,1,1,50,70,1
5.03672,1273,1142,0,0,1,1,50,70,0
5.03684,1274,1142,0,0,1,1,50,70,0
5.0369,1275,1142,0,0,1,1,50,70,0
5.03692,1275,1142,0,0,1,1,51,70,0
5.03694,1274,1142,0,0,1,1,51,70,0
5.03698,1273,1142,0,0,1,1,51,70,0
5.03715,1273,1142,0,0,1,1,52,70,0
5.03729,1273,1141,0,0,1,1,52,70,1
5.03738,1273,1141,0,0,1,1,53,70,1
5.0376,1272,1141,0,0,1,1,53,70,1
5.03768,1272,1140,0,0,1,1,53,70,2
5.03776,1272,1140,0,0,1,1,53,70,3
5.03784,1272,1139,0,0,1,1,53,70,4
5.03792,1273,1139,0,0,1,1,53,70,4
5.03792,1272,1140,0,0,1,1,53,70,3
5.03795,1272,1140,0,0,1,1,53,70,4
5.03796,1271,1141,0,0,1,1,53,70,3
5.03805,1272,1141,0,0,1,1,53,70,3
5.03814,1272,1140,0,0,1,1,53,70,4
5.03822,1271,1141,0,0,1,1,53,70,3
5.03833,1271,1140,0,0,1,1,53,70,4
5.03852,1270,1141,0,0,1,1,53,70,3
5.03852,1269,1142,0,0,1,1,53,70,2
5.03853,1270,1142,0,0,1,1,53,70,2
5.03855,1271,1142,0,0,1,1,53,70,2
5.03869,1271,1141,0,0,1,1,53,70,3
5.03878,1270,1142,0,0,1,1,53,70,2
5.03881,1269,1143,0,0,1,1,53,70,1
5.03903,1268,1143,0,0,1,1,53,70,1
5.03911,1267,1144,0,0,1,1,53,70,0
5.03918,1266,1144,0,0,1,1,53,70,0
5.0392,1265,1144,0,0,1,1,53,70,0
5.03921,1264,1144,0,0,1,1,53,70,0
5.03922,1264,1144,0,0,1,1,54,70,0
5.03935,1265,1144,0,0,1,1,54,70,0
5.03946,1264,1144,0,0,1,1,54,70,0
5.03955,1265,1144,1,0,0,1,54,70,0
5.0397,1265,1143,1,0,0,1,54,70,1
5.03978,1264,1144,1,0,0,1,54,70,0
5.03981,1263,1144,1,0,0,1,54,70,0
5.03983,1264,1144,1,0,0,1,54,70,0
5.04001,1265,1144,1,0,0,1,54,70,0
5.04017,1265,1144,1,0,0,1,53,70,0
5.04042,1265,1144,1,0,0,1,52,70,0
5.04062,1266,1144,1,0,0,1,52,70,0
5.04142,1267,1144,1,0,0,1,52,70,0
5.04159,1268,1144,1,0,0,1,52,70,0
5.0417,1267,1144,0,0,1,1,52,70,0
5.04172,1268,1144,0,0,1,1,52,70,0
5.04195,1268,1144,0,0,1,1,52,70,1
5.04204,1269,1144,0,0,1,1,52,70,1
5.04212,1269,1144,0,0,1,1,51,70,1
5.04221,1268,1144,0,0,1,1,51,70,1
5.0423,1269,1144,0,0,1,1,51,70,1
5.04244,1268,1145,0,0,1,1,51,70,0
5.0425,1268,1144,0,0,1,1,51,70,1
5.04251,1269,1144,0,0,1,1,51,70,1
5.0426,1268,1145,0,0,1,1,51,70,0
5.04302,1269,1145,0,0,1,1,51,70,0
5.04321,1269,1144,0,0,1,1,51,70,1
5.04335,1269,1144,0,0,1,1,52,70,1
5.04335,1268,1145,0,0,1,1,52,70,0
5.04349,1268,1144,0,0,1,1,52,70,1
5.04362,1267,1145,0,0,1,1,52,70,0
5.04363,1267,1145,0,0,1,1,51,70,0
5.04369,1268,1145,0,0,1,1,51,70,0
5.04383,1268,1145,0,0,1,1,52,70,0
5.04385,1269,1145,0,0,1,1,52,70,0
5.04416,1270,1145,0,0,1,1,52,70,0
5.04432,1270,1144,0,0,1,1,52,70,1
5.04454,1269,1145,0,0,1,1,52,70,0
5.04477,1270,1145,0,0,1,1,52,70,0
5.04524,1271,1145,0,0,1,1,52,70,0
5.04526,1271,1144,0,0,1,1,52,70,1
5.04538,1270,1145,0,0,1,1,52,70,0
5.04552,1269,1145,0,0,1,1,52,70,0
5.04607,1269,1145,0,0,1,1,53,70,0
5.04617,1269,1144,0,0,1,1,53,70,1
5.0462,1270,1144,0,0,1,1,53,70,1
5.04627,1271,1144,0,0,1,1,53,70,1
5.04642,1270,1145,0,0,1,1,53,70,0
5.0466,1270,1144,0,0,1,1,53,70,1
5.04669,1269,1145,0,0,1,1,53,70,0
5.04688,1268,1145,0,0,1,1,53,70,0
5.04688,1269,1145,0,0,1,1,53,70,0
5.0469,1269,1144,0,0,1,1,53,70,1
5.04699,1268,1145,0,0,1,1,53,70,0
5.0472,1268,1144,0,0,1,1,53,70,1
5.04737,1267,1145,0,0,1,1,53,70,0
5.04746,1267,1145,0,0,1,1,53,69,0
5.04763,1268,1145,0,0,1,1,53,69,0
5.0477,1269,1145,0,0,1,1,53,69,0
5.04807,1270,1145,0,0,1,1,53,69,0
5.04811,1270,1144,0,0,1,1,53,69,1
5.0482,1269,1144,0,0,1,1,53,69,1
5.04825,1268,1144,0,0,1,1,53,69,1
5.04839,1269,1144,0,0,1,1,53,69,1
5.04844,1269,1143,0,0,1,1,53,69,2
5.04857,1268,1144,0,0,1,1,53,69,1
5.04858,1267,1145,0,0,1,1,53,69,0
5.04874,1266,1145,0,0,1,1,53,69,0
5.04884,1267,1145,0,0,1,1,53,69,0
5.04884,1267,1145,0,0,1,1,54,69,0
5.0489,1267,1145,0,0,1,1,53,69,0
5.04916,1267,1145,0,0,1,1,54,69,0
5.0492,1268,1145,0,0,1,1,54,69,0
5.04942,1268,1144,0,0,1,1,54,69,1
5.04955,1269,1144,0,0,1,1,54,69,1
5.04956,1268,1144,0,0,1,1,54,69,1
5.04965,1268,1144,0,0,1,1,53,69,1
5.04965,1268,1143,0,0,1,1,53,69,2
5.04969,1269,1143,0,0,1,1,53,69,2
5.04969,1268,1144,0,0,1,1,53,69,1
5.04975,1268,1144,0,0,1,1,53,69,2
5.04987,1268,1143,0,0,1,1,53,69,3
5.04988,1267,1144,0,0,1,1,53,69,2
5.04996,1268,1144,0,0,1,1,53,69,2
5.04997,1267,1145,0,0,1,1,53,69,1
5.05006,1266,1146,0,0,1,1,53,69,0
5.05071,1267,1146,0,0,1,1,53,69,0
5.05078,1267,1145,0,0,1,1,53,69,1
